Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,53,63.9,,,"1,582",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,99,BO1,CAT1,_CHLDCNT,RESP095,
2014,AL,Alabama,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,046",64.6,62.7,66.6,"3,614",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,1,BO1,CAT1,_CRCREC,RESP192,"(32.84057112200048, -86.63186076199969)"
2014,AL,Alabama,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,404",35.4,33.4,37.3,"3,615",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,1,BO1,CAT1,_CRCREC,RESP193,"(32.84057112200048, -86.63186076199969)"
2014,AK,Alaska,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,270",60,57,63,"3,608",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,2,BO1,CAT1,_CRCREC,RESP192,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,782,40,37,43,"3,609",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,2,BO1,CAT1,_CRCREC,RESP193,"(64.84507995700051, -147.72205903599973)"
2014,AZ,Arizona,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"5,004",63.9,62.2,65.6,"3,622",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,4,BO1,CAT1,_CRCREC,RESP192,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"2,307",36.1,34.4,37.8,"3,623",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,4,BO1,CAT1,_CRCREC,RESP193,"(34.865970280000454, -111.76381127699972)"
2014,AR,Arkansas,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,639",60.7,58,63.4,"3,613",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,5,BO1,CAT1,_CRCREC,RESP192,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,917,39.3,36.6,42,"3,614",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,5,BO1,CAT1,_CRCREC,RESP193,"(34.74865012400045, -92.27449074299966)"
2014,CA,California,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,042",66,63.7,68.2,"3,622",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,6,BO1,CAT1,_CRCREC,RESP192,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,867,34,31.8,36.3,"3,623",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,6,BO1,CAT1,_CRCREC,RESP193,"(37.63864012300047, -120.99999953799971)"
2014,CO,Colorado,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"4,314",66.7,65.2,68.2,"3,619",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,8,BO1,CAT1,_CRCREC,RESP192,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,953",33.3,31.8,34.8,"3,620",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,8,BO1,CAT1,_CRCREC,RESP193,"(38.843840757000464, -106.13361092099967)"
2014,CT,Connecticut,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,872",73.1,71.2,75.1,"3,605",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,9,BO1,CAT1,_CRCREC,RESP192,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,899,26.9,24.9,28.8,"3,606",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,9,BO1,CAT1,_CRCREC,RESP193,"(41.56266102000046, -72.64984095199964)"
2014,DE,Delaware,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,649",71.7,69.3,74.2,"3,609",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,10,BO1,CAT1,_CRCREC,RESP192,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,566,28.3,25.8,30.8,"3,610",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,10,BO1,CAT1,_CRCREC,RESP193,"(39.008830667000495, -75.57774116799965)"
2014,DC,District of Columbia,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,444",68,64.5,71.4,"3,592",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,11,BO1,CAT1,_CRCREC,RESP192,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,460,32.1,28.6,35.5,"3,593",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,11,BO1,CAT1,_CRCREC,RESP193,"(38.89037138500049, -77.03196112699965)"
2014,FL,Florida,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,272",66.6,64.7,68.5,"3,621",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,12,BO1,CAT1,_CRCREC,RESP192,"(28.932040377000476, -81.92896053899966)"
2014,FL,Florida,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,293",33.4,31.5,35.3,"3,622",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,12,BO1,CAT1,_CRCREC,RESP193,"(28.932040377000476, -81.92896053899966)"
2014,GA,Georgia,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,112",66.4,64.2,68.7,"3,617",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,13,BO1,CAT1,_CRCREC,RESP192,"(32.83968109300048, -83.62758034599966)"
2014,GA,Georgia,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,893,33.6,31.3,35.8,"3,618",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,13,BO1,CAT1,_CRCREC,RESP193,"(32.83968109300048, -83.62758034599966)"
2014,HI,Hawaii,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,227",69.5,67.2,71.8,"3,618",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,15,BO1,CAT1,_CRCREC,RESP192,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,971,30.5,28.2,32.8,"3,619",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,15,BO1,CAT1,_CRCREC,RESP193,"(21.304850435000446, -157.85774940299973)"
2014,ID,Idaho,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,654",60.9,58.4,63.5,"3,585",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,16,BO1,CAT1,_CRCREC,RESP192,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,989,39.1,36.5,41.6,"3,586",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,16,BO1,CAT1,_CRCREC,RESP193,"(43.682630005000476, -114.3637300419997)"
2014,IL,Illinois,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,549",61.4,58.9,64,"3,610",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,17,BO1,CAT1,_CRCREC,RESP192,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,836,38.6,36,41.1,"3,611",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,17,BO1,CAT1,_CRCREC,RESP193,"(40.48501028300046, -88.99771017799969)"
2014,IN,Indiana,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,655",61.6,60,63.2,"3,618",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,18,BO1,CAT1,_CRCREC,RESP192,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,863",38.4,36.8,40,"3,619",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,18,BO1,CAT1,_CRCREC,RESP193,"(39.766910452000445, -86.14996019399968)"
2014,IA,Iowa,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,725",67.5,65.7,69.3,"3,616",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,19,BO1,CAT1,_CRCREC,RESP192,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,151",32.5,30.7,34.3,"3,617",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,19,BO1,CAT1,_CRCREC,RESP193,"(42.46940091300047, -93.81649055599968)"
2014,KS,Kansas,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"4,385",64.6,63.3,66,"3,624",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,20,BO1,CAT1,_CRCREC,RESP192,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"2,013",35.4,34,36.8,"3,625",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,20,BO1,CAT1,_CRCREC,RESP193,"(38.34774030000045, -98.20078122699965)"
2014,KY,Kentucky,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,745",32.8,30.8,34.8,"3,619",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,21,BO1,CAT1,_CRCREC,RESP193,"(37.645970271000465, -84.77497104799966)"
2014,KY,Kentucky,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"4,094",67.2,65.2,69.2,"3,618",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,21,BO1,CAT1,_CRCREC,RESP192,"(37.645970271000465, -84.77497104799966)"
2014,LA,Louisiana,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,137",64.2,62.2,66.2,"3,618",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,22,BO1,CAT1,_CRCREC,RESP192,"(31.31266064400046, -92.44568007099969)"
2014,LA,Louisiana,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,035",35.8,33.8,37.8,"3,619",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,22,BO1,CAT1,_CRCREC,RESP193,"(31.31266064400046, -92.44568007099969)"
2014,ME,Maine,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,816",75.2,73.6,76.8,"3,596",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,23,BO1,CAT1,_CRCREC,RESP192,"(45.254228894000505, -68.98503133599962)"
2014,ME,Maine,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,123",24.8,23.2,26.4,"3,597",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,23,BO1,CAT1,_CRCREC,RESP193,"(45.254228894000505, -68.98503133599962)"
2014,MD,Maryland,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"4,959",70.7,68.7,72.7,"3,623",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,24,BO1,CAT1,_CRCREC,RESP192,"(39.29058096400047, -76.60926011099963)"
2014,MD,Maryland,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,682",29.3,27.3,31.3,"3,624",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,24,BO1,CAT1,_CRCREC,RESP193,"(39.29058096400047, -76.60926011099963)"
2014,MA,Massachusetts,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"5,849",76.5,75,78.1,"3,622",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,25,BO1,CAT1,_CRCREC,RESP192,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,501",23.5,21.9,25,"3,623",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,25,BO1,CAT1,_CRCREC,RESP193,"(42.27687047000046, -72.08269067499964)"
2014,MI,Michigan,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,214",70.9,69.2,72.7,"3,625",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,26,BO1,CAT1,_CRCREC,RESP192,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,115",29.1,27.4,30.8,"3,626",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,26,BO1,CAT1,_CRCREC,RESP193,"(44.6613195430005, -84.71439026999968)"
2014,MN,Minnesota,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"5,536",71.4,70.2,72.6,"3,626",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,27,BO1,CAT1,_CRCREC,RESP192,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,978",28.6,27.4,29.8,"3,627",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,27,BO1,CAT1,_CRCREC,RESP193,"(46.35564873600049, -94.79420050299967)"
2014,MS,Mississippi,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,375",60.2,57.4,63,"3,582",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,28,BO1,CAT1,_CRCREC,RESP192,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,745,39.8,37,42.6,"3,583",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,28,BO1,CAT1,_CRCREC,RESP193,"(32.745510099000455, -89.53803082499968)"
2014,MO,Missouri,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,213",38.2,35.9,40.5,"3,618",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,29,BO1,CAT1,_CRCREC,RESP193,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,351",61.8,59.5,64.1,"3,617",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,29,BO1,CAT1,_CRCREC,RESP192,"(38.635790776000476, -92.56630005299968)"
2014,MT,Montana,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,430",62.4,60.2,64.5,"3,597",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,30,BO1,CAT1,_CRCREC,RESP192,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,447",37.6,35.5,39.8,"3,598",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,30,BO1,CAT1,_CRCREC,RESP193,"(47.06652897200047, -109.42442064499971)"
2014,NE,Nebraska,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"6,700",64.1,62.8,65.5,"3,624",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,31,BO1,CAT1,_CRCREC,RESP192,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"3,946",35.9,34.5,37.2,"3,625",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,31,BO1,CAT1,_CRCREC,RESP193,"(41.6410409880005, -99.36572062299967)"
2014,NV,Nevada,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,158",59.4,55.7,63.1,"3,612",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,32,BO1,CAT1,_CRCREC,RESP192,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,630,40.6,36.9,44.3,"3,613",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,32,BO1,CAT1,_CRCREC,RESP193,"(39.493240390000494, -117.07184056399967)"
2014,NH,New Hampshire,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,311",73.7,71.5,75.8,"3,590",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,33,BO1,CAT1,_CRCREC,RESP192,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,798,26.4,24.2,28.5,"3,591",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,33,BO1,CAT1,_CRCREC,RESP193,"(43.65595011300047, -71.50036091999965)"
2014,NJ,New Jersey,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"4,043",65,63,66.9,"3,621",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,34,BO1,CAT1,_CRCREC,RESP192,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,930",35,33.1,37,"3,622",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,34,BO1,CAT1,_CRCREC,RESP193,"(40.13057004800049, -74.27369128799967)"
2014,NM,New Mexico,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,627",61.3,59.2,63.4,"3,613",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,35,BO1,CAT1,_CRCREC,RESP192,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,652",38.7,36.6,40.8,"3,614",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,35,BO1,CAT1,_CRCREC,RESP193,"(34.52088095200048, -106.24058098499967)"
2014,NY,New York,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,098",68.1,65.9,70.2,"3,612",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,36,BO1,CAT1,_CRCREC,RESP192,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,876,31.9,29.8,34.1,"3,613",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,36,BO1,CAT1,_CRCREC,RESP193,"(42.82700103200045, -75.54397042699964)"
2014,NC,North Carolina,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,392",70.8,69,72.6,"3,619",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,37,BO1,CAT1,_CRCREC,RESP192,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,881,29.2,27.4,31.1,"3,620",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,37,BO1,CAT1,_CRCREC,RESP193,"(35.466220975000454, -79.15925046299964)"
